GEOID20_0KM,AREAID
350350009044361,1101465166129
350350009044362,1101465166129
350350009044363,1101465166129
350350009044364,1101465166129
350350009044365,1101465166129
350350009044366,1101465166129
350350009044367,1101465166129
350350009044368,1101465166129
350350009044369,1101465166129
350350009044370,1101465166129
350350009044371,1101465166129
350350009044372,1101465166129
350350009044373,1101465166129
350350009044374,1101465166129
350350009044375,1101465166129
350350009044376,1101465166129
350350009044377,1101465166129
350350009044378,1101465166129
350350009044379,1101465166129
350350009044380,1101465166129
350350009044381,1101465166129
350350009044382,1101465166129
350350009044383,1101465166129
350350009044384,1101465166129
350350009044385,1101465166129
350350009044386,1101465166129
350350009044387,1101465166129
350350009044388,1101465166129
350350009044389,1101465166129
350350009044390,1101465166129
350350009044391,1101465166129
350350009044392,1101465166129
350350009044393,1101465166129
350350009044394,1101465166129
350350009044398,1101465166129
350350009044400,1101465166129
350350009044404,1101465166129
350350009044405,1101465166129
350350009044407,1101465166129
350350009044410,1101465166129
350350009044417,1101465166129
350350009044418,1101465166129
350350009044497,1101465166129
350350009044500,1101465166129
350350009044502,1101465166129
350350009044504,1101465166129
350350009044507,1101465166129
350350009044511,1101465166129
350350009044512,1101465166129
350350009044514,1101465166129
350350009044515,1101465166129
350350009044516,1101465166129
350130019001133,1101123782909
350130019001134,1101123782909
350130019001135,1101123782909
350130019001136,1101123782909
350130019001141,1101123782909
350130019001142,1101123782909
350130019001143,1101123782909
350130019001144,1101123782909
350130019001145,1101123782909
350130019001152,1101123782909
350130019001153,1101123782909
350130019001154,1101123782909
350130019001155,1101123782909
350130019001156,1101123782909
350130019001157,1101123782909
350130019001158,1101123782909
350130019001159,1101123782909
350130018122002,1101465166129
350350009044503,1101465166129
350130018122001,1101465166129
350350009044505,1101465166129
350350009044506,1101465166129
350130018122000,1101465166129
350130018121023,1101465166129
350130018121012,1101465166129
350130018121010,1101465166129
350130018121009,1101465166129
350130018121000,1101465166129
350350009044517,1101465166129
350350009044553,1101465166129
350350009044554,1101465166129
350350009044558,1101465166129
350350009044565,1101465166129
350350009044566,1101465166129
350350009044567,1101465166129
350350009044568,1101465166129
350350009044569,1101465166129
350350009044570,1101465166129
350350009044571,1101465166129
350350009044572,1101465166129
350350009044573,1101465166129
350350009044574,1101465166129
350350009044575,1101465166129
350350009044576,1101465166129
350350009044577,1101465166129
350350009044578,1101465166129
350350009044579,1101465166129
350350009044580,1101465166129
350350009044581,1101465166129
350350009044582,1101465166129
350130018104022,1101465166129
350350009044591,1101465166129
350350009044600,1101465166129
350350009044602,1101465166129
350350009044603,1101465166129
350350009044604,1101465166129
350130018104005,1101465166129
350130018104004,1101465166129
350350009044518,1101465166129
350350009044532,1101465166129
350350009044533,1101465166129
350350009044534,1101465166129
350350009044535,1101465166129
350350009044536,1101465166129
350350009044537,1101465166129
350350009044538,1101465166129
350350009044539,1101465166129
350350009044540,1101465166129
350350009044541,1101465166129
350350009044542,1101465166129
350350009044543,1101465166129
350350009044544,1101465166129
350350009044545,1101465166129
350350009044546,1101465166129
350350009044547,1101465166129
350350009044548,1101465166129
350350009044549,1101465166129
350350009044550,1101465166129
350350009044551,1101465166129
350350009044552,1101465166129
350350009044555,1101465166129
350350009044556,1101465166129
350350009044557,1101465166129
350350009044559,1101465166129
350350009044560,1101465166129
350350009044561,1101465166129
350350009044562,1101465166129
350350009044563,1101465166129
350350009044564,1101465166129
350350009044583,1101465166129
350350009044584,1101465166129
350350009044585,1101465166129
350350009044586,1101465166129
350350009044587,1101465166129
350350009044588,1101465166129
350350009044589,1101465166129
350350009044590,1101465166129
350350009044592,1101465166129
350350009044593,1101465166129
350350009044594,1101465166129
350350009044595,1101465166129
350350009044596,1101465166129
350350009044597,1101465166129
350350009044598,1101465166129
350350009044599,1101465166129
350350009044601,1101465166129
350350009044605,1101465166129
350350009044606,1101465166129
350350009044607,1101465166129
350350009044608,1101465166129
350350009044609,1101465166129
350350009044610,1101465166129
350350009044612,1101465166129
350130012072013,1101465166129
350130012072008,1101465166129
350130012042100,1101465166129
350130012042050,1101465166129
350130018104003,1101465166129
350350009044611,1101465166129
350130018104000,1101465166129
350130018103000,1101465166129
350350009044097,1101465166129
350350009044098,1101465166129
350350009044099,1101465166129
350350009044623,1101465166129
350350009044179,1101465166129
350350009044180,1101465166129
350350009044633,1101465166129
350350009044635,1101465166129
350350009044710,1101465166129
350350009044711,1101465166129
350350009044713,1101465166129
350350009044714,1101465166129
350350009044715,1101465166129
350350009044253,1101465166129
350350009044722,1101465166129
350350009044723,1101465166129
350350009044724,1101465166129
350350009044725,1101465166129
350350009044726,1101465166129
350350009044727,1101465166129
350350009044728,1101465166129
350350009044729,1101465166129
350350009044730,1101465166129
350350009044731,1101465166129
350350009044732,1101465166129
350350009044733,1101465166129
350350009044734,1101465166129
350350009044735,1101465166129
350350009044736,1101465166129
350350009044737,1101465166129
350350009044738,1101465166129
350350009044739,1101465166129
350350009044740,1101465166129
350350009044741,1101465166129
350350009044742,1101465166129
350350009044743,1101465166129
350350009044744,1101465166129
350350009044745,1101465166129
350350009044746,1101465166129
350350009044748,1101465166129
350350009044749,1101465166129
350350009044750,1101465166129
350350009044751,1101465166129
350350009044752,1101465166129
350350009044753,1101465166129
350350009044267,1101465166129
350350009044269,1101465166129
350350009044805,1101465166129
350350009044806,1101465166129
350350009044807,1101465166129
350350009044808,1101465166129
350350009044273,1101465166129
350350009044274,1101465166129
350350009044275,1101465166129
350350009044813,1101465166129
350350009044826,1101465166129
350350009044828,1101465166129
350350009044829,1101465166129
350350009044830,1101465166129
350350009044831,1101465166129
350350009044832,1101465166129
350350009044833,1101465166129
350350009044834,1101465166129
350350009044302,1101465166129
350350009044840,1101465166129
350350009044841,1101465166129
350350009044304,1101465166129
350350009044844,1101465166129
350350009044305,1101465166129
350350009044306,1101465166129
350350009044307,1101465166129
350350009044308,1101465166129
350350009044309,1101465166129
350350009044310,1101465166129
350350009044855,1101465166129
350350009044311,1101465166129
350350009044312,1101465166129
350350009044313,1101465166129
350350009044314,1101465166129
350350009044315,1101465166129
350350009044316,1101465166129
350350009044871,1101465166129
350350009044872,1101465166129
481410101013000,1101465166129
481410101013002,1101465166129
481410101013005,1101465166129
481410101013011,1101465166129
481410101013019,1101465166129
481410101013020,1101465166129
350350009044317,1101465166129
481410103643013,1101465166129
481410103643014,1101465166129
350350009044318,1101465166129
350350009044319,1101465166129
350350009044320,1101465166129
350350009044321,1101465166129
350350006011196,1101465166129
350350006011217,1101465166129
350350006011220,1101465166129
350350006011221,1101465166129
350350006011222,1101465166129
350350006011229,1101465166129
350350006011230,1101465166129
350350009033014,1101465166129
350350009033015,1101465166129
350350009033040,1101465166129
350350009044096,1101465166129
350350009044095,1101465166129
350350009044094,1101465166129
350350009044093,1101465166129
350350009044092,1101465166129
350350009044091,1101465166129
350350009044090,1101465166129
350350009044089,1101465166129
350350009044088,1101465166129
350350009044087,1101465166129
350350009044086,1101465166129
350350009044085,1101465166129
350350009044084,1101465166129
350350009044083,1101465166129
350350009044082,1101465166129
350350009044081,1101465166129
350350009044080,1101465166129
350350009044079,1101465166129
350350009044078,1101465166129
350350009044077,1101465166129
350350009044076,1101465166129
350350009044075,1101465166129
350350009044074,1101465166129
350350009044073,1101465166129
350350009044070,1101465166129
350350009044063,1101465166129
350350009044062,1101465166129
350350009044061,1101465166129
350350009044060,1101465166129
350350009044056,1101465166129
350350009044268,1101465166129
350350009044030,1101465166129
350350009044025,1101465166129
350350009044019,1101465166129
350350009044277,1101465166129
350350009044279,1101465166129
350350009033036,1101465166129
350350009033005,1101465166129
350350009033004,1101465166129
350350009033003,1101465166129
350350009033002,1101465166129
350350009033001,1101465166129
350350009033000,1101465166129
350350006011215,1101465166129
350350006011208,1101465166129
350350006011108,1101465166129
350130019001289,1101465166129
350130019001288,1101465166129
350130019001282,1101465166129
350130019001281,1101465166129
350130019001280,1101465166129
350130019001279,1101465166129
350130019001278,1101465166129
350130019001277,1101465166129
350130019001276,1101465166129
350130019001275,1101465166129
350130019001274,1101465166129
350130019001273,1101465166129
350130019001272,1101465166129
350130019001271,1101465166129
350130019001270,1101465166129
350130019001269,1101465166129
350130019001268,1101465166129
350130019001267,1101465166129
350130019001266,1101465166129
350130019001265,1101465166129
350130019001264,1101465166129
350130019001263,1101465166129
350130019001262,1101465166129
350130019001261,1101465166129
350130019001260,1101465166129
350130019001259,1101465166129
350130019001258,1101465166129
350130019001257,1101465166129
350130019001256,1101465166129
350130019001255,1101465166129
350130019001254,1101465166129
350130019001253,1101465166129
350130019001252,1101465166129
350130019001251,1101465166129
350130019001250,1101465166129
350130019001249,1101465166129
350130019001248,1101465166129
350130019001247,1101465166129
350130019001246,1101465166129
350130019001245,1101465166129
350130019001244,1101465166129
350130019001243,1101465166129
350130019001242,1101465166129
350350009044322,1101465166129
350130019001033,1101465152900
350130019001032,1101465152900
350130019001030,1101465152900
350130019001029,1101465152900
350130019001000,1101465152900
350350007014093,1101465152900
350350007014094,1101465152900
350350007014095,1101465152900
350350007014096,1101465152900
350350007014102,1101465152900
350350007015009,1101465152900
350350007015014,1101465152900
350350007015015,1101465152900
350350007015016,1101465152900
350350007015017,1101465152900
350350007015018,1101465152900
350350007015019,1101465152900
350350007015020,1101465152900
350350007015021,1101465152900
350350007015022,1101465152900
350350007015023,1101465152900
350350007015024,1101465152900
350350007015025,1101465152900
350350007015026,1101465152900
350350007015027,1101465152900
350350007015046,1101465152900
350350007015048,1101465152900
350350007015049,1101465152900
350350007015050,1101465152900
350350007015053,1101465152900
350350007015054,1101465152900
350350007015055,1101465152900
350350007015056,1101465152900
350350007015057,1101465152900
350350007015058,1101465152900
350350007015062,1101465152900
350350007015063,1101465152900
350350007015064,1101465152900
350350007015065,1101465152900
350350006021077,1101465152900
350350006021078,1101465152900
350350006021087,1101465152900
350350006041000,1101465152900
350350006041001,1101465152900
350350006041002,1101465152900
350350006041003,1101465152900
350350006041004,1101465152900
350350006041005,1101465152900
350350006041006,1101465152900
350350006041007,1101465152900
350350006041008,1101465152900
350350006041009,1101465152900
350350006041010,1101465152900
350350006041011,1101465152900
350350006041012,1101465152900
350350006041013,1101465152900
350350006041014,1101465152900
350130019001241,1101465166129
350130019001240,1101465166129
350130019001239,1101465166129
350130019001238,1101465166129
350130019001237,1101465166129
350130019001236,1101465166129
350130019001235,1101465166129
350130019001234,1101465166129
350130019001233,1101465166129
350130019001232,1101465166129
350130019001231,1101465166129
350130019001230,1101465166129
350130019001229,1101465166129
350130019001228,1101465166129
350130019001227,1101465166129
350130019001226,1101465166129
350130019001225,1101465166129
350130019001224,1101465166129
350130019001223,1101465166129
350130019001222,1101465166129
350130019001221,1101465166129
350130019001220,1101465166129
350130019001219,1101465166129
350130019001218,1101465166129
350130019001214,1101465166129
350350009044395,1101465166129
350350009044396,1101465166129
350350009044397,1101465166129
350130019001213,1101465166129
350350009044399,1101465166129
350350009044401,1101465166129
350350009044402,1101465166129
350350009044403,1101465166129
350350009044406,1101465166129
350130019001209,1101465166129
350350009044408,1101465166129
350350009044409,1101465166129
350130019001208,1101465166129
350130019001207,1101465166129
350130019001206,1101465166129
350350009044498,1101465166129
350350009044499,1101465166129
350350009044501,1101465166129
350350006042002,1101465152900
350350006042003,1101465152900
350350006042004,1101465152900
350350006042005,1101465152900
350350006042006,1101465152900
350350006042007,1101465152900
350350006043000,1101465152900
350350006043001,1101465152900
350350006043002,1101465152900
350350006043003,1101465152900
350350006043004,1101465152900
350350006043005,1101465152900
350350006043006,1101465152900
350350006043007,1101465152900
350350006043008,1101465152900
350350006041015,1101465152900
350350006041016,1101465152900
350350007015066,1101465152900
350350007015067,1101465152900
350350007015068,1101465152900
350350007015069,1101465152900
350350007015070,1101465152900
350350007015071,1101465152900
350350007015072,1101465152900
350350007015073,1101465152900
350350007015074,1101465152900
350350007015075,1101465152900
350350007015076,1101465152900
350350007015077,1101465152900
350350007015078,1101465152900
350350007015079,1101465152900
350350007015080,1101465152900
350350007015081,1101465152900
350350007015082,1101465152900
350350007015083,1101465152900
350350007015084,1101465152900
350350007015085,1101465152900
350350007015086,1101465152900
350350007015092,1101465152900
350350007015096,1101465152900
350350007015097,1101465152900
350350007015098,1101465152900
350350007015103,1101465152900
350350007015104,1101465152900
350350007015105,1101465152900
350350009044568,1101465152900
350350009044571,1101465152900
350350009044572,1101465152900
350350009044573,1101465152900
350350009044574,1101465152900
350350009044575,1101465152900
350350009044576,1101465152900
350350009044580,1101465152900
350350009044805,1101465152900
350350007014060,1101465152900
350350007014061,1101465152900
350350007014062,1101465152900
350350007014063,1101465152900
350350007014064,1101465152900
350350007014065,1101465152900
350350007014066,1101465152900
350350007014067,1101465152900
350350007014068,1101465152900
350350007014069,1101465152900
350350007014070,1101465152900
350350007014079,1101465152900
350350007014082,1101465152900
350350007014083,1101465152900
350350007014084,1101465152900
350350007014085,1101465152900
350350007014090,1101465152900
350350007014091,1101465152900
350350007014092,1101465152900
350519624011076,1101465152900
350519624011086,1101465152900
350519624011087,1101465152900
350519624011093,1101465152900
350519624011094,1101465152900
350519624011096,1101465152900
350519624011101,1101465152900
350519624011102,1101465152900
350519624011131,1101465152900
350519624011132,1101465152900
350519624011476,1101465152900
350130019001184,1101465166129
350350006011172,1101465166129
350350006011177,1101465166129
350350006011178,1101465166129
350350006011181,1101465166129
350350006011185,1101465166129
350350006011186,1101465166129
350350006011187,1101465166129
350350006011188,1101465166129
350350006011189,1101465166129
350350006011190,1101465166129
350350006011191,1101465166129
350350006011192,1101465166129
350350006011193,1101465166129
350350006011194,1101465166129
350350006011195,1101465166129
350350006043009,1101465152900
350350006043010,1101465152900
350350006043011,1101465152900
350350006043012,1101465152900
350350006043013,1101465152900
350350006043014,1101465152900
350350006043015,1101465152900
350350006043016,1101465152900
350350006043017,1101465152900
350350007014000,1101465152900
350350007015099,1101465152900
350350007014001,1101465152900
350350007014002,1101465152900
350350007014003,1101465152900
350350007014004,1101465152900
350350007014005,1101465152900
350350007014006,1101465152900
350350007014007,1101465152900
350350007014008,1101465152900
350350007014009,1101465152900
350350007014010,1101465152900
350350007014011,1101465152900
350350007014012,1101465152900
350350007014013,1101465152900
350350007014014,1101465152900
350350007014015,1101465152900
350350007014016,1101465152900
350350007014017,1101465152900
350350007014018,1101465152900
350350007014019,1101465152900
350350007014020,1101465152900
350350007014021,1101465152900
350350007014022,1101465152900
350350007014023,1101465152900
350350007014024,1101465152900
350350007014025,1101465152900
350350007014026,1101465152900
350350007014027,1101465152900
350350007014028,1101465152900
350350007014029,1101465152900
350350007014030,1101465152900
350350007014031,1101465152900
350350007014032,1101465152900
350350007014033,1101465152900
350350007014034,1101465152900
350350007014035,1101465152900
350350007014036,1101465152900
350350007014037,1101465152900
350350007014038,1101465152900
350350007014040,1101465152900
350350007014041,1101465152900
350350007014042,1101465152900
350350007014043,1101465152900
350350007014044,1101465152900
350350007014045,1101465152900
350350007014046,1101465152900
350350007014047,1101465152900
350350007014048,1101465152900
350350007014049,1101465152900
350350007014050,1101465152900
350350007014051,1101465152900
350350007014052,1101465152900
350350007014053,1101465152900
350350007014054,1101465152900
350350007014055,1101465152900
350350007014056,1101465152900
350350007014057,1101465152900
350350007014058,1101465152900
350350007014059,1101465152900
350350006011029,1101465152900
350350006011028,1101465152900
350350006011027,1101465152900
350350006011026,1101465152900
350350006011025,1101465152900
350350006011024,1101465152900
350350006011023,1101465152900
350350006011022,1101465152900
350350006011021,1101465152900
350350006011020,1101465152900
350350006011019,1101465152900
350350006011018,1101465152900
350350006011017,1101465152900
350350006011016,1101465152900
350350006011015,1101465152900
350350006011014,1101465152900
350350006011013,1101465152900
350350006011012,1101465152900
350350006011011,1101465152900
350350006011010,1101465152900
350350006011009,1101465152900
350350006011008,1101465152900
350350006011007,1101465152900
350350006011006,1101465152900
350350006011005,1101465152900
350350006011004,1101465152900
350350006011003,1101465152900
350350006011002,1101465152900
350350006011001,1101465152900
350350006011000,1101465152900
350350005022014,1101465152900
350350006011127,1101465152900
350350006011126,1101465152900
350350006011125,1101465152900
350350006011124,1101465152900
350350006011123,1101465152900
350350006011122,1101465152900
350350006011121,1101465152900
350350006011120,1101465152900
350350006011119,1101465152900
350350006011118,1101465152900
350350006011117,1101465152900
350350006011116,1101465152900
350350006011115,1101465152900
350350006011114,1101465152900
350350006011113,1101465152900
350350006011112,1101465152900
350350006011111,1101465152900
350350006011103,1101465152900
350350006011102,1101465152900
350350006043018,1101465152900
350350006043019,1101465152900
350350006011100,1101465152900
350350006011099,1101465152900
350350006011098,1101465152900
350350006011097,1101465152900
350350006011096,1101465152900
350350006011095,1101465152900
350350006011094,1101465152900
350350006011093,1101465152900
350350006011092,1101465152900
350350006011091,1101465152900
350350006011090,1101465152900
350350006011089,1101465152900
350350006011088,1101465152900
350350006011087,1101465152900
350350006011086,1101465152900
350350006011085,1101465152900
350350006011084,1101465152900
350350006011083,1101465152900
350350006011082,1101465152900
350350006011081,1101465152900
350350006011080,1101465152900
350350006011079,1101465152900
350350006011078,1101465152900
350350006011077,1101465152900
350350006011076,1101465152900
350350006011075,1101465152900
350350006011074,1101465152900
350350006011073,1101465152900
350350006011072,1101465152900
350350006011071,1101465152900
350350006011070,1101465152900
350350006011069,1101465152900
350350006011068,1101465152900
350350006011067,1101465152900
350350006011066,1101465152900
350350006011065,1101465152900
350350006011064,1101465152900
350350006011062,1101465152900
350350007014039,1101465152900
350350006011061,1101465152900
350350006011060,1101465152900
350350006011059,1101465152900
350350006011058,1101465152900
350350006011057,1101465152900
350350006011055,1101465152900
350350006011054,1101465152900
350350006011053,1101465152900
350350006011052,1101465152900
350350006011051,1101465152900
350350006011050,1101465152900
350350006011049,1101465152900
350350006011048,1101465152900
350350005021031,1101465152900
350350005021030,1101465152900
350350005021029,1101465152900
350279602002252,1101465152900
350279602002251,1101465152900
350279602002066,1101465152900
350279602002065,1101465152900
350279602002064,1101465152900
350279602002057,1101465152900
350279602002040,1101465152900
350279602002039,1101465152900
350130019001184,1101465152900
350130019001121,1101465152900
350130019001114,1101465152900
350130019001106,1101465152900
350130019001105,1101465152900
350130019001098,1101465152900
350130019001097,1101465152900
350130019001092,1101465152900
350130019001091,1101465152900
350130019001073,1101465152900
350130019001072,1101465152900
350130019001071,1101465152900
350130019001070,1101465152900
350130019001069,1101465152900
350130019001068,1101465152900
350130019001064,1101465152900
340059822003036,1101516155658
340059822003037,1101516155658
340059822003038,1101516155658
340059822003039,1101516155658
340059822003040,1101516155658
340059822003041,1101516155658
340059822003042,1101516155658
340059822003043,1101516155658
340059822003044,1101516155658
340059822003049,1101516155658
340059822003050,1101516155658
340059822003051,1101516155658
340059822003052,1101516155658
340059822003053,1101516155658
340059822003054,1101516155658
340059822003057,1101516155658
340059822003064,1101516155658
340059822003068,1101516155658
340059822003069,1101516155658
340057048015003,1101516155658
340297180003029,1101516155658
340297180003033,1101516155658
340297180003037,1101516155658
340297180003039,1101516155658
340297180004051,1101516155658
340297201051040,1101516155658
340297391001004,1101516155658
340297391002029,1101516155658
340297391002030,1101516155658
340297391002031,1101516155658
340297391002032,1101516155658
350350006011047,1101465152900
350350006011046,1101465152900
350350006011045,1101465152900
350350006011044,1101465152900
350350006011043,1101465152900
350350006011042,1101465152900
350350006011041,1101465152900
350350006011040,1101465152900
350350006011039,1101465152900
350350006011038,1101465152900
350350006011037,1101465152900
350350006011036,1101465152900
350350006011035,1101465152900
350350006011034,1101465152900
350350006011033,1101465152900
350350006011032,1101465152900
350350006011031,1101465152900
350350006011030,1101465152900
350350006011196,1101465152900
350350006011216,1101465152900
350350006011217,1101465152900
350350006011218,1101465152900
350350006011219,1101465152900
350350006011220,1101465152900
350350006011221,1101465152900
350350006011222,1101465152900
350350006011224,1101465152900
350350006011225,1101465152900
350350006011226,1101465152900
350350006011227,1101465152900
350350007014097,1101465152900
350350007014098,1101465152900
350350007014099,1101465152900
350350007014100,1101465152900
350350007014101,1101465152900
350350006011228,1101465152900
350350006011230,1101465152900
350350006011231,1101465152900
350350006011232,1101465152900
350350006011233,1101465152900
350350006011234,1101465152900
350350006011235,1101465152900
350350006011236,1101465152900
350350006011237,1101465152900
350350006011238,1101465152900
350350006011239,1101465152900
350350006011240,1101465152900
350350006011241,1101465152900
350350006011242,1101465152900
350350006011247,1101465152900
350350006021003,1101465152900
350350006021004,1101465152900
350350006021010,1101465152900
350350007015051,1101465152900
350350007015052,1101465152900
350350006021017,1101465152900
350350006021018,1101465152900
350350006021019,1101465152900
350350006021023,1101465152900
350350006021067,1101465152900
350350006021068,1101465152900
350350007015059,1101465152900
350350007015060,1101465152900
350350007015061,1101465152900
350350006021069,1101465152900
350350006021070,1101465152900
350350006021071,1101465152900
350350006042000,1101465152900
350350006042001,1101465152900
340297391002033,1101516155658
340297391002034,1101516155658
340297391002035,1101516155658
340297391002036,1101516155658
340297391002037,1101516155658
340297391002038,1101516155658
340297391002039,1101516155658
340297391002040,1101516155658
340297391002043,1101516155658
340297391002047,1101516155658
340297391002048,1101516155658
340297391002056,1101516155658
340297391002059,1101516155658
340297391002062,1101516155658
340297391002063,1101516155658
340297391002064,1101516155658
340297391002067,1101516155658
340297391002069,1101516155658
340057048016003,1101516155658
340057048016004,1101516155658
340258093022004,1102216692096
340258093022000,1102216692096
340258093021001,1102216692096
340258093011022,1102216692096
340258093011000,1102216692096
340258092002057,1102216692096
340258092002056,1102216692096
340258092002055,1102216692096
340258092002054,1102216692096
340258092002048,1102216692096
340258092002044,1102216692096
340258092002025,1102216692096
340258092002024,1102216692096
340258092001027,1102216692096
340258092001026,1102216692096
340258092001025,1102216692096
340258092001024,1102216692096
340258092001023,1102216692096
340258092001022,1102216692096
340258092001021,1102216692096
340258092001020,1102216692096
340258092001000,1102216692096
350350006011195,1101465152900
350350006011194,1101465152900
350350006011193,1101465152900
350350006011192,1101465152900
350350006011191,1101465152900
350350006011190,1101465152900
350350006011189,1101465152900
350350006011188,1101465152900
350350006011187,1101465152900
350350006011223,1101465152900
350350006011186,1101465152900
350350006011185,1101465152900
350350006011184,1101465152900
350350006011183,1101465152900
350350006011182,1101465152900
350350006011181,1101465152900
350350006011180,1101465152900
350350006011179,1101465152900
350350006011178,1101465152900
350350006011177,1101465152900
350350006011176,1101465152900
350350006011175,1101465152900
350350006011174,1101465152900
350350006011173,1101465152900
350350006011172,1101465152900
350350006011171,1101465152900
350350006011170,1101465152900
350350006011169,1101465152900
350350006011168,1101465152900
350350006011167,1101465152900
350350006011166,1101465152900
350350006011165,1101465152900
350350006011164,1101465152900
350350006011163,1101465152900
350350006011162,1101465152900
350350006011161,1101465152900
350350006011160,1101465152900
350350006011159,1101465152900
350350006011158,1101465152900
350350006011157,1101465152900
350350006011156,1101465152900
350350006011155,1101465152900
350350006011154,1101465152900
350350006011153,1101465152900
350350006011152,1101465152900
350350006011151,1101465152900
350350006011150,1101465152900
350350006011149,1101465152900
350350006011148,1101465152900
350350006011147,1101465152900
350350006011146,1101465152900
350350006011145,1101465152900
350350006011144,1101465152900
350350006011143,1101465152900
350350006011142,1101465152900
350350006011141,1101465152900
350350006011140,1101465152900
350350006011139,1101465152900
290239501021046,110296218827
290239501021040,110296218827
290239501021038,110296218827
290239501021036,110296218827
290239501021035,110296218827
290239501021034,110296218827
290239501021033,110296218827
290239501021032,110296218827
290239501021031,110296218827
290239501021027,110296218827
290239501021026,110296218827
290239501021001,110296218827
530350914002020,110912339591
530350914002016,110912339591
530350808002014,110912339591
530350808002013,110912339591
530350808002012,110912339591
530350808002011,110912339591
530350808002010,110912339591
530350808002009,110912339591
530350808002008,110912339591
530350808002007,110912339591
530350808002006,110912339591
530350808002005,110912339591
530350808002004,110912339591
530350808002003,110912339591
530350808002002,110912339591
530350808002001,110912339591
530350809004026,110912339588
530350809004023,110912339588
530350809004022,110912339588
530350809004021,110912339588
530350809004020,110912339588
530350809004019,110912339588
530350809004014,110912339588
530350809002013,110912339588
530350809002012,110912339588
530350809002007,110912339588
530350920002019,110912339588
530630137002107,110488622467
530630137002017,110488622467
530630137002016,110488622467
530630137002013,110488622467
530630137002012,110488622467
530630137002011,110488622467
530630137002010,110488622467
530630137002009,110488622467
530630137002008,110488622467
530630137002007,110488622467
530630137002006,110488622467
530630137002005,110488622467
530630137002004,110488622467
530630137002003,110488622467
530630104043005,110488622467
290950134051040,110971111858
290950134051036,110971111858
290950134051035,110971111858
290950134051034,110971111858
290950134051033,110971111858
290950134051032,110971111858
290950134051031,110971111858
290950134051030,110971111858
290950134051029,110971111858
290950134051027,110971111858
290950134051022,110971111858
290950134051021,110971111858
290950134051020,110971111858
290950134051019,110971111858
290950134051017,110971111858
290950134051016,110971111858
290370601003018,110971111858
290370601003017,110971111858
290370601003016,110971111858
290370601003015,110971111858
290370601003014,110971111858
290370601003013,110971111858
290370601003012,110971111858
290370601003011,110971111858
290370601003010,110971111858
290370601003009,110971111858
290370601003008,110971111858
290370601003007,110971111858
290370601003006,110971111858
290370601003005,110971111858
290370601003004,110971111858
290370601003003,110971111858
290370601003002,110971111858
290370601003001,110971111858
290370601003000,110971111858
350350006011138,1101465152900
350350006011137,1101465152900
350350006011136,1101465152900
350350006011135,1101465152900
350350006011134,1101465152900
350350006011133,1101465152900
350350006011132,1101465152900
350350006011131,1101465152900
350350006011130,1101465152900
350350006011129,1101465152900
350350006011128,1101465152900
291694706021161,110452861924
291694706021162,110452861924
291694706021163,110452861924
291694706021164,110452861924
291694706021165,110452861924
291059602023033,110452861924
291059602023032,110452861924
291059602023000,110452861924
292154801013005,110452861924
292154801013006,110452861924
292154801013007,110452861924
292154801013008,110452861924
292154801013009,110452861924
292154801013010,110452861924
292154801013011,110452861924
292154801013029,110452861924
300630009014041,110767086536
300630009014040,110767086536
300630009014031,110767086536
300630009014028,110767086536
300630009014027,110767086536
300630009014026,110767086536
300630009014025,110767086536
300630009014024,110767086536
300630009014012,110767086536
300630009014010,110767086536
300630009014009,110767086536
300630009014008,110767086536
300630009014007,110767086536
300630009014003,110767086536
300110003002129,1102205036882
300110003002128,1102205036882
300110003002127,1102205036882
300110003002389,1102205035947
300110003002388,1102205035947
280470024011018,110169774612
280470024011017,110169774612
280470024011016,110169774612
280470024011015,110169774612
280470024011005,110169774612
280470024011004,110169774612
280470024011003,110169774612
280470024011001,110169774612
280470023002007,110169774612
280470023002006,110169774612
290370601002014,110971111858
290370601002013,110971111858
290370601002012,110971111858
290370601002011,110971111858
290370601002007,110971111858
290370601002006,110971111858
290370601002005,110971111858
290370601002004,110971111858
290370601002001,110971111858
290370601002000,110971111858
290370601001003,110971111858
290370601001002,110971111858
290370600013012,110971111858
290370600013004,110971111858
290370600013003,110971111858
291450208005094,110450200507
291450208005137,110450200507
291450208005136,110450200507
291450208005135,110450200507
291450208005134,110450200507
291450208005133,110450200507
291450208005132,110450200507
291450208005113,110450200507
291450208005112,110450200507
291450208005100,110450200507
291450208005082,110450200507
291450208005071,110450200507
291450208005069,110450200507
291450208004124,110450200507
291450208004121,110450200507
291450208004119,110450200507
291450208004118,110450200507
291450208004117,110450200507
291450208004116,110450200507
291450208004107,110450200507
291450208004106,110450200507
291450208004105,110450200507
291450208004104,110450200507
291450208004103,110450200507
291450208004102,110450200507
291450208004100,110450200507
291450208004099,110450200507
291190702001000,110450200507
291450208005153,110450200507
291450208005145,110450200507
291450208005144,110450200507
291450208005140,110450200507
291450208005139,110450200507
291450208005138,110450200507
291450208005131,110450200507
291450208005130,110450200507
291450208005129,110450200507
291450208005128,110450200507
291450208005127,110450200507
291450208005126,110450200507
291694706021077,110452861924
280470023002005,110169774612
280470023002004,110169774612
280470023002003,110169774612
280470023002002,110169774612
280470023002001,110169774612
280470023002000,110169774612
280470023001042,110169774612
280470023001021,110169774612
280470023001013,110169774612
280470023001006,110169774612
280470023001005,110169774612
